Title,Content,Label
"색깔론 이어 땅투기 의혹, 황천길까지…與전대 이전투구","[아시아경제 금보령 기자] 3·8 국민의힘 전당대회 당권경쟁이 갈수록 가열 양상이다... ..'양강' 구도를 나타내던 김기현·안철수 후보는 색깔론에 이어 부동산 투기 의혹까지 꺼내 난타전을 벌이고 있고, 최근 약진 중인 천하람 후보와 황교안 ..원내대표였던 저의 입을 막으려고 민주당 의원이 막가파 지르기로 떠들던 가짜뉴스를 받아 그대로 떠드는가라며 ..",0
“김건희 에코백 속 숨겨진 샤넬백” 의혹 진실은,"더불어민주당 청년미래연석회의 박영훈 부의장이 윤석열 대통령의 지난 해외 순방에 동행한 김건희 여사가 에코백 속에 명품백을 숨기고 다녔다는 의혹을 제기했다가 ..“아닌 것으로 ..‘가짜뉴스’”라고 했다. ..‘양평 고속도로’ 의혹 등 가짜뉴스가 차고 넘친다...‘가짜뉴스 조작단’, ..“가짜뉴스로 흥한 자 가짜뉴스로 망할 것임을 알아야 한다”고 경고했다...",0
"27세이하 담배판매 신분증확인-미,소매업소 위반땐 벌금 250불","미국,미국내,연령확인,담배판매,산매업자,청소년들,클린턴,250불,편의점,부통령,27세,의약국,2백,1백,전국담배산매업자협회,주정부,소매업소,담배거래,담배구입자들,산매점,고객들,10대,18세,담배산매업자들,조치내용,구입자,미국정부,신분증,fda,조치,확인,담배",1
"한국위기 세계경제 영향은…-최악사태 가정,불똥방어 비상","한국,일본,유럽,미국,아시아,홍콩,전문가,제2,대출액,한국경제,세계경제,외환시장,평가절하,해외시장,수출액,서울발,투자자,1백,불똥,불똥방어",1
(경제대책회의)제의-김종필 총재 회견-여야 영수회담 거듭 촉구,"김총재,김종필,영수회담,대통령제,자민련,이준수,언론계,각계각층,안기부,의회민주정치,안기부법,근로자,재도약,연두기자회견,마포,노동관계법,문제해결,경제인,여야영수회담,능력부재,경제위기,내각제,정부형태,경제정책,이경은,경제대책회의,대통령,경제,정권,정부,회견,여야,위기,제의",1
통화상대자 누굴까' 장안 관심,"김씨,청와대,수석실,현철씨,청문회,공보처,가능성,장안,단체장,현철,원장실,정무수석,ytn,방송사,당사자,상대자,당사자들,전화통화,인선문제,비선,고교선배,반응들,간부들,김현철,경복고,소산내각",1
(한총련 폭력) 양비론 안된다(사설),"한총련,폭력시위,양비론,국민회의,양비,원천봉쇄,대학생,유지웅,이씨,경찰프락치,기자회견,이석,기능공,반나상태,가담자,반나,린치가담자,젊은이들,남한정세,한양대,시민생활,정쟁논리,남한,대선자금,결정적,친북,공산주의혁명,공산주의,명분하",1
대선 앞으로 한달-판세 급변… 3후보 세몰이 박차,"신한국당,국민회의,지지율,이총재,이회창,신민당,필승전진대회,김대중,민주당,대구,조순,부산,여론조사,경남,대변인,당직자,이후보,부대변인,지지도",1
'전문가들과 함계 지역발전 온힘',"이사장,群山,군산시,옥구군,군산,군산정책연구회,사무실,金喆奎,연구회,편집부국장,전북일보,함계,고속버스,인사들,자문회,제1대,의중지,논설위원,전북도의워너,이전식,언론계,도의장,사회부장,전문가,군산시민,전북도,경암동,터미널옆,전문가들,산업발전,그동안,발전,교수,기지,의장",1
美-러 정상 20일 헬싱키서 회담,"러시아,헬싱키,옐친,클린턴,핀란드,모스크바,미국,정상회담,동유럽,로시스키예,유럽,나토,북대서양조약기구,미국측,金起顯,소식통,해외방문,8개월,보리스,nato,방러,베스치,소식통들,네덜란드",1
​IAEA 보고서 부정 민주당에...윤재옥 리플리증후군에 빠졌나,"김기현 국민의힘 대표(왼쪽)가 6일 국회 당 사무실에서 최고위 회의를 하고 있다.[사진=연합뉴스] .. ..윤재옥 국민의힘 ..그는 민주당은 11개국 과학자들이 2년 간 작업해 만든 IAEA 보고서를 깡통 보고서, 일본 맞춤형 보고서라 강변하고 심지어 분담금 문제를 가지고 일본이 돈으로 IAEA를 구워삶았다고 가짜뉴스를 연발하고 있다고 지적했다.  ..",0
"자동차업계,(삼성) 공동대응-6사 대표 긴급회동","삼성,자동차,공식입장,자동차업,6사,공동대응,구조조정,여의도,자동차업체,발표자동차업계,정부개입,공개질의서,질의서,성명서,이사진,한국자동차공업협회,정몽규,정부당국,신규업체,삼성자동차,성명서채택,대처방안,보고서,필요성,서울,63빌딩,삼성파문,기자회견,쌍용구도,이사회,기존업체",1
장터로 공단으로 표심찾아 강행군-3당후보 유세전략,"서울,유권자,이인제,정당연설회,이후보,한나라당,김대중,자민련,국민회의,연설회,지역별,대집회,부산,경남,유세단,울산,충청,김종필,대구,수도권,태백,사랑방,거리유세,30대,노무현,인천,유세기간,연고지상주,국민신당",1
어떻게 구성되나-금개위 금융전권 쥔다(금융계 ’97빅뱅),"위원회,위원장,부위원장,금개위,행정실,이덕훈,연구원,전문위원,분과위원회,금융산업,기관장,20인,kdi,전문가,금융개혁,남덕우,금융업,금융개혁위원회,이용자,금융업계,나웅배,행정실장,서강대,공익대표,97빅뱅,김병주",1
새정부 경제정책 세계가 예의주시 워싱턴 소재 한국경제硏 베크 부장,"한국,미국,한국경제,김대중,김당선자,샌디에이고대,베크,워싱턴,미국은한국,피터,버클리대재학시절,한국경제연구소,투자자,경제정책,재협상,뒤한국,매료,달여,정치학,눈코,서울,동양학,권익보호,박사코스,근로자,국제통화기금,인터뷰요청,무관심,버클리대재학,軍政,구성원들,가중요,한국인,당선자,예상이,오랫동안,국제경제시스템",1
'자녀에게 사랑의 편지를',"위원회,도의희,향하,행제,도민헌장,도민의날,날동지,도관계자,광뱀위,각충,개처정신,광뱀,긱계,개처,특섬,흥고,애향화합,도정조정위원회,지역특섬부각,하철부,언론계,鍔一,하철부지상,문안드,역사섬,욜제정,지정이,위원장,제정방법,전라북도,런전북,확점,．相珍,도민헌장제정위원회,도민들,目10,자금심,도jesj,도민,공포,제정,헌장",1
[뉴스라운지] 쌍특검법 국회 본회의 통과...대통령실 거부권 행사할 것,"■ 진행 ..: 윤보리 앵커 ..■ 출연 ..: 장성철 공론센터 소장, 김성완 시사 평론가 .. ..* 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 확인하시기 바랍니다... 인용 시 ..[YTN 뉴스라운지] 명시해주시기.. 이게 가짜뉴스인지 진짜뉴스인지부터 시작해서 가타부타 아무 말도 하지 않고 있는 상황이거든요...",0
[김광진의 남산공방] 우크라이나 전쟁에서의 적응,"지난해 시작된 우크라이나 전쟁이 해를 넘기며 계속되고 있다... 지난해 9월 갤럽의 여론 조사에 따르면 우크라이나 국민의 70%가 승리를 달성할 때까지 전쟁이 계속돼야 한다고 대답했.. 우크라이나는 러시아의 사이버공격과 가짜뉴스 정보전 위협, 친러 민병대와 섞여 국적 없는 군복을 입은 러시아의 리틀 그린병사들에게 속수무책으로 당해 상당한 영토를 뺏겼다...",0
[초동시각]방통위의 개혁과 기회비용,사람은 같은 값의 물건이지만 얻었을 때 기쁨보다 잃었을 때 충격을 더 크게 받는다... 무엇인가를 자기 것으로 만들지 못하거나 의도한 바를 달성하지.. 무소불위의 권력을 누려온 공영방송이 국민의 선택과 심판이라는 견제 속에 신뢰를 회복하도록 하겠다”는 맥락에서 편향적 보도와 가짜뉴스에 대한 대응도 강도 높게 진행될 가능성이 크다...‘가짜뉴스 규제’와 ..,0
40여 개국 정상과 '연쇄회담'‥오늘 귀국,◀ 앵커 ..▶ .. ..유엔총회 참석차 미국을 방문했던 윤석열 대통령이 4박 6일간의 일정을 마치고 오늘 귀국합니다. .. ..윤 대통령은 40개국이 넘는 정상들과 회담을 하며 부산엑스포 유치를 호소했는데 귀국 뒤 풀어야 할 정치 현안들도 산적해 있습니다. ..가짜뉴스를 막지 못하면 자유민주주의가 위협받는다는 메시지를 국제사회에도 강조했습니다. ..,0
[석민의News픽] 계묘년 새해 갈림길…조폭·간첩 나라 Vs. 선진국 안착,"▶사우디 37조원, UAE 37조원+7.55조원+α…윤석열 ..수출로 위기 정면 돌파 .. .. .. .. 하루 뒤면 새로운 한 해가 시작되는 설날입니다... 우리 모두 ..'진짜' 계묘년(癸卯年)의 첫 출발을 앞두고 있습니다... 계묘년을 우리말로 풀어쓰면..'가짜뉴스'를 만들어 본질을 외면하려고 애쓰고 있지만, 윤석열 대통령의 이번 중동 방문은 ..",0
북 납치 의혹 일본인 '귀국할 의사 없다',"일본,대표단,일본인,8세,월무지,행방불명,고기잡이,다케시,데라코시,귀국의사,도쿄,귀국,의사,보도,북한,삼촌,확인,언론,의혹,납치",1
한국동포 러시아 주지사 탄생 관심,"정의원,러시아,주지사,이르쿠츠크,한국,트루드,사할린,부위원장,위원회,위원장,정홍식,이르쿠츠크주,경북,체르노미르딘,미하일로비치,빅토르,하원재선,러시아당,주서,러연방,하원의원,개혁정책,수산업,러시아연방",1
"이동관 '청문보고서' 채택될까…尹, 불발시 재송부 요청 방침","윤석열 대통령은 여야가 이동관 방송통신위원장 후보자에 대한 인사청문경과보고서를 채택하지 못하면 지체 없이 ..(이 후보자의 홍보수석 재직 시절) 이명박 정부의 방송장악이 이뤄졌다면, 광우병·천안함 괴담처럼 민주당발 가짜뉴스가 방송·통신망을 타고 사회를 어지럽히는 일이 어떻게 가능했겠나라고 반문하면서 이 후보자에 대한 청문보고서 채택에 협력을 촉구했다...",0
(인물동정)유경환 연정언론인회장,"언론인,서울,코리아나호텔,연세대,정외과,劉庚煥,언론인회장,아리랑홀,아리랑,유경환,모임,연정,연대,출신,중진,언론,학번,회장,개최",1
'주식파킹' 의혹 집중 공세...여성관 논란에는 가짜 뉴스,"[앵커] ..김행 여성가족부 장관 후보자의 인사청문회에서 이른바 ..'주식 파킹' 의혹 등에 대한 야당의 집중 공세가 이어졌습니다. .. ..김 후보자는 ..'주식 파킹' 의혹을 거듭 부인했고, 부적절한 여성관 논란에 대해서는 ..'가짜 뉴스'라며 공세를 펴기도 했습니다. .. ..신지원.. 제가 저것이 대표적인 가짜뉴스라고 생각을 하는 부분입니다.] ..",0
"야 (한보) 불꺼질라 노심초사-양당,향후 추이에 촉각 곤두","한보,한보사태,황비,황비서,국민회의,자민련,임시국회,망명사건,정동채,김영환,김영삼,정보입수,별개사안,청문회,박철언,집중조명,부총재,남북관계,안택수,미국,국정조사특위,경계심,대변인,중국,일본,다음주,마포,대책회의,김용환,불꺼,김종필,안대변인",1
‘이재명 사퇴설’에 발끈했던 野의 ‘김행·김건희 친분설’ 정치공세…결국 한 방 맞았다,"‘김건희 여사와의 친분설’ 공세를 가짜뉴스로 규정하고 여기에 반박하고자 갖춰 둔 거였다... 난데없는 가짜뉴스에 답답했는지 김 후보자는 자신의 생년과 딸의 연령까지도 언급하면서, ..(김건희 여사가) 친하다고 하는 게 가짜뉴스의 완벽성을 가질 수 있을 것 같다”는 민주당을 향한 나름의 조언까지도 남길 정도였다.....가짜뉴스를 만드는 사람도 사회적 폐해..",0
폭염 뚫고 ‘회심의 대권 행보’-이 대표의 ‘후보 첫날’,"이후보,포항,이회창,여의도,첫날,당직자,충남,위원장,연설회장,정당연설회,지방방문,연설회,국립묘지,구기동,서울,군민들,이기택,김종필,자민련,분단위,방불신한국당,축하연",1
국민승리21 道內서 고군분투,"위원장,국민승리,염경석,민주노총,전북,군산,김형욱,고군분투,조성훈,익산,전북선대위,道內,대변인,이영훈,대변인등,활동중,지명도,권영길,5만,기획위원장,노조위원장,현대자동차,정치위원장,선대본부장,본부다,토론회,근본개혁,자체분석,김제,지지도,높녀",1
"캄보디아의 전 독재자 폴포트 재판장면, 18년 만에 첫 공개","폴포트,김구철,테이어,캄보디아,독재자,킬링필드,그동안,국제부,크메라,선고량,처형장,지도부,지도부간,69살,연금치료,치료중단,재판정,부하들,류근찬,인민재판,피고인석,재판과정,강심장,재판장면,공개,모습,재판,치료,부하,연금,동족,언론",1
이한동 대표론 꼬리를 감춘다,"청와대,김대통령,이한동,강수석,고총리,강인섭,김영삼,급선회,최형우,전국위원회,대선주자들,표면화,배경설명,대국민,고육지책,하마평,위원회,종착지,대국민특별담화,부총리,강경식,당정개편,출발선,강부총리,오찬회동,경선관리",1
MBC 사장 후보에 안형준·허태정,MBC 차기 사장 후보가 안형준 MBC 기획조정본부 메가MBC추진단 부장과 허태정 MBC 시사교양본부 콘텐츠협력센터 소속 국장으로 압축됐다. ..MBC 대주주인 방송문화진흥회가 지난 18일 서울 마포구 상암동 MBC 사옥에서 개최한 시민평가단 회의에 안 후보..“온갖 가짜뉴스로 명예를 훼손한 몇 의원의 작전은 성공한 듯하다”는 의미심장한 말도 남겼다. ..,0
파업으로 공장가동 중단-폴크스바겐 남아법인,"폴크스바겐,남아프리카,독일,종업원,요하네스버그,근로자들,근로자,징계조치,자동차,남아,공장가동,남아법인,2명,dj,ap,파업,법인,현지,이날,중단,항의,조치,특약,징계,메이커,언론,보도",1
멕시코 마약단속 ‘백년하청’-총책임자가 마약조직 비호,"멕시코,구티에레스,미국,마약조직,군사령관,세디,부정부패,카리요,후아레스,협력국가,올브라이트,매들린,보좌관,헤수스,매카프리,마약단속업무,incd,통화내용,결단력,카리,결혼식장,표면화,연구소,과달라하라,국무장관,에르네스토,여동생",1
"중,6백개 언론 정간 방침","중국인진보,사람들,경제지,중국인,6백,홍콩,빈부차,홍콩반환,베이,법제일보,휴대전화,보도기관들,유력지,비판기사,중국,중국당국,정부직속,정간,비판,방침,신문,보도,정부,당국,기사,결정,사람,진보,잡지,언론,가을,반환,이마,전화,토지,고양이,휴대,자가용,조사,이슬,착수,자가,징발,빈부",1
(제2鄭리스트) 존재설,"정치인,민주계,신한국당,소식통,金鍾國,金德龍,총회장,與野,정치인들,韓寶,본부장,정계거물,鄭泰守,金前,재정본부장,朴鍾雄,金相賢,자민련,정치권,국민회의,金龍煥,고위당직,자신들,거물급,여타중진,朴成範,존재설,중진들,수사결과,그동안,정계거물들,3인,검찰조사과정",1
동신대 신방과 출강,"盧成大,동신대,광주,언론사,2학기,세계언론사,신방과,mbc,출강,강의,사장,세계,신방,예정",1
"北,戰時 식량배급체계 구축","戰時,이상유,이참사관,주민들,졍제,실량,일본,정치체제,한국,배급소,도이칠란트,미국,아사자,참사관,노이에스,베를린＝,대표부,서방세계,베를린,경제난,배급량,聯合,외교관,중상모략,북한이익대표부,가동중,배급체제,식량난,식량배급량,식량배급체제,북한,식량,구축,서방,체제",1
변해도 너무 변했네…' 감회-38년만의 귀향 일인처 김초미씨,"도쿄,김씨,일본명,신간선,일본인처,여동생,나가노,고향방문,우다,일본,일본인처들,부모님,눈물,비행기,니가타,친구들,이춘희,후지산,대북한,동경,일인처",1
인니 총선결과 항의 폭동,"자카르타,방칼란시,마두라섬,동자바주,인도네시아,우토모,인니,펨바라운,시위대,사상자,현지언론,골카르당,소식통들,수아라,군병력,군사령관,소식통,군중들,자바,방칼란시측,upi,폭동,행사,군중,정부,총선,보도,동쪽,항의,소문,신문,현지,차단,언론,투입",1
“푸틴 사망설은 크렘린궁 자작극” 우크라 정보당국 제기,"최근 퍼진 블라디미르 푸틴 러시아 대통령 사망설에 대해 크렘린궁이 퍼뜨린 자작극이란 주장이 우크라이나 정보당국에서 제기됐다. .. .. .. ..2일(현지 시간) 영국 텔레그래프에 따르면, 안드리 유소프 우크라이나 국방부 산하 정보총국(HUR) 대변인은 푸틴 대통령 사망설..가짜뉴스의 목적은 개인들과 엘리트, 언론의 반응을 살펴보는 것이라고 말했다...",0
"구준엽 “사칭 계정, 차단하고 신고해달라”",대만 배우 서희원과 결혼한 클론 출신 구준엽이 SNS 사칭 계정을 공유하며 주의를 당부했다. ..구준엽은 4일 SNS를 통해 ..“이런 이상한 사람이 혹시 다이렉트 메시지(DM)가 오면 차단하고 신고해주시기 바란다”며 관련 사진을 공개했다. ..구준엽은 ..“어떤 사람이 제 매..구준엽은 서희원과 결혼 후 임신설·낙태설 등 가짜뉴스로 골머리를 앓아왔다...,0
중앙언론 문화상에 선정,"중앙대,문화상,지역민방활성화,대구방송,대구방송사장,朴埈永,박준영,중앙대주관,수상식,루이스홀서,수상자,중앙,선정,거행,사장,지역,민방,활성,공헌,주관,언론",1
선거철 가짜뉴스 어디가 많을까?,선거철 허위사실이나 후보자 비방 등의 일명 ..‘가짜뉴스’ 게시물의 매체도 변화하고 삭제 기간도 상당한 시간이 걸리는 것으로 나타났다... .. .. .. .. 13일 더불어민주당 임.. 선거철 가짜뉴스 삭제 기간도 제각각이었다.....가짜뉴스가 다른 선거 때보다 10배를 웃돌았다...“해외업체 개인정보 보호 기준이 달라 가짜뉴스 삭제가 쉽지 않다”며 ..,0
김효재 언론재단 이사장 가짜뉴스 분별 능력 키워주는 플랫폼 마련할 것,"김효재 신임 한국언론진흥재단 이사장은 취임 소감으로 향후 재단이 미디어 이해력 증진과 가짜 뉴스 퇴치를 위한 플랫폼의 역할을 다할 것을 강조했다... .. .. .. ..20일 서울 중구 한국프레스센터에서 열린 취임식에서 김 이사장은 ..(가짜뉴스는) 파리 잡듯이 쫓아다니면서 골라낼 수도 없는 일이고, 되지도 않는다... 국민 스스로 이를 구분하고 헤..",0
제니스사 중남미에 셋톱박스 수출,"제니스,셋탑박스,셋톱박스,lg전자,방송사업,000만,필립스,1억,네트워크,머독,미국,멕시코,브라질,300만,뉴스코퍼레이션사,방송업체들,sky,lg,box,la,top,zenith,제니스사,중남미,공급,방송,사업,시장,지역,수신,강화,최소,전자,재벌",1
"FBI,중 사형수 장기 미 판매설 수사","울프,워싱턴,미국,fbi,프랭크,중국인,사형수,개인들,수사국,미국시민들,중국군,중국,신체기관들,신체기관,abc,판매설,판매문제,ap,afp,장기,보도,수사,판매,죄수,사실,의원,처형,방송,언론,신체,기관,개인,이식",1
龍들의 遊戱...논설주간 박정인,"용들,합종연횡,국가관리,국민들,한국,세대교체,논설주간,용꿈,정권교체,애드벌룬,대의명분,이무기,명실상부,잠룡,정치인,반세기동안,민주주의,전국시대,혹약,잠룡들,반세기,가시화,정치인들,최정상,도착증,참담,문무왕,신라,밀약정치,국회직,내각제,혹약재연,한국정치,대권고,대선국면",1
한국 IPC 몰락 이후 연쇄부도 파장-컴퓨터 유통업계 대혼란,"아프로,용산,아프로만,멀티그램,유통업,두원그룹,성사장,관계자,세진컴퓨터랜드,세진,용산전자상가,한국ipc,용산상가,채권단,계열사,용산상가내,대규모",1
"여권 양평고속도, 이 상태론 못해..정쟁화 시킨 野 사과해야","서울-양평고속도로 공방 포인트 .. ..특혜설 ..→ 백지화로 이동 .. ..민주당 문제제기한 사업 변경안, 2년 전 민주당 당정에서 추진된 안 .. ..원희룡 강경모드에 與 ..민주당 사과 있어야 재검..가짜뉴스에 모든 것을 기승전결 김건희 특혜로 몰고 가는 상태에선 가도 또 선동으로 물든다며 국책사업이 정쟁으로 언제든 멈출 수 있음을 경고했다...",0
김근식 2억 시계 전달은 팩트…권양숙 여사가 '더 글로리' 박연진,"김근식 국민의힘 ..“‘논두렁 시계’라는 프레임으로 마치 시계 자체가 없던 가짜뉴스로 몰아갔지만, 논두렁이 가짜였지 고가의 시계를 받은 건 가짜가 아니었다”며, “명찰이 드러났음에도 끝까지 사과하지 않는 박연진, 시계와 달러가 수수되었다는 사실이 확인되어도 지금까지 한 번도 사과하지 않고 민주 진영의 대모 노릇을 하는 권 여사가 박연진”이라고 주장했다...",0
"최강시사 떠나 최경영TV…“권력의 이익, 팩트로 내보일 것”","지난달 27일 최경영 한국방송(KBS) 기자는 라디오 시사프로그램 ..‘최경영의 최강시사’에서 ..“오늘이 마지막 방송이고, 케이비에스도 떠날 생각”이라고 말했다... 최 기자는 여는 말에서 ..“사회적으로 공분할 사안에 제대로 공분하지 못하는 퇴행적 언론 상황에 큰 문제의식을 느끼고 있지만, 분.. 정부를 비판하면 불공정 보도, 가짜뉴스가 되는 거죠...",0
경제정책의 재정비:2(IMF협상 타결이후),"외국인,불안감,외국인들,부실채권,의존도,강경식,투자가,한보,기아사태,대다수,imf,환율방어,다음날,한국금융연구원,외환위기,한보사태,이충렬,당국자,금융기관,관료집단,정책불신,시장원리,무책임,무소신,발병,무원칙,산업은행,발병원인,출자형식,투자유인,사고방식,현실감각",1
"정부,기업은 뭘하고 있나요-피시통신에 밀려든 사연들","김영삼,그동안,남한,한겨레,북한동포,박경단,이정애,연수구,연예인,연예인들,한겨레통일재단,아이들,사연들,불우이웃,파급효과,주공아파트,눈망울,인천시,등록번호1930,정치인,기부금,뇌물들,부모입장,눈물,10억,국민들,정치인들,피시통신,한마음,사람들,기업들,뒷짐,방송시간,무관심,위기상황,보수언론,민간외교,북녘동포",1
‘코리아 서밋’의 의의와 평가-김중수 조세연구원장,"한국,선진국,외국인,수년간,사무총장,oecd,글로벌라이제이션,국내인,우리나라,한국경제,세계화,기대가설,금융시장,김영삼,시각차이,석학들,중요성,경제운영,전문가,존스톤,경제개혁,부총리,경제인,중요도,대외환경,인터내셔널,게임이론,사태해결,재정경제원,민간기업",1
[정동칼럼] 진실이 떨어질 때 까마귀야 날지 말라,후쿠시마 원자력발전소 오염수 방류에 대해 위험성 문제를 지적하자 또.. 진실을 향한 열의와 사실을 밝히기 위한 노력이 아무리 크다 한들 가짜뉴스와 혐오 발언 앞에서 버티기란 쉽지 않을 것이다...대량의 가짜뉴스가 디지털 생태계에 확산되면 이내 본질은 흐려지고 진실은 곧 묻히고 만다... 즉 가짜뉴스와 혐오 발언은 진실이 존재한다는 믿음 자체를 공격한다...,0
"[人사이더] 공영방송, 특혜 당연시하면서 국론분열… 구조·체질개혁 선언한 이동관",공영방송의 구조와 체질을 획기적으로 개혁하도록 하겠다 .. .. .. ..이동....가짜뉴스 확산은 물론 국론을 분열시켜 온 사실을 부정할 수 없다고 지적했는데요. ..무책임하게 가짜뉴스를 확산시키거나 특정 진영의 정파적인 이해만을 대변하는 행태는 반드시 바로잡아야 한다고 강조하기도 했죠. ..독과점 특혜 당연시… 가짜뉴스 통해 국론 분열시켜 ..,0
(모임)97중앙언론문화상 수상자 선정,"불황속,수상자,출판부문,방송부문,광고부문,중앙일보,중앙대,李鍾,全炳晳,문예출판사,朴埈永,금강기획,신문부문,蔡洙三,洪錫炫,공익사업등,전문기자제,공익사업,언론문화상,산학협동,97중앙,문화상,신문산업,이론화,지면개혁,연구서,전통문화,대구방송,출판,대표",1
금융기관 자율화 대폭 확대해야'-김한응 금융연수원부원장(시론),"중앙은행,재경원,구조조정,경제적,금융기관,한국은행,문제들,우리나라,금융기관들,자율화,구조정,자유화,국민투표,가능성,불안감,금융자율화,독립성,금융감독기구문제,영국,대출수요,불란서,인력면,국가통치권,밥그릇,상대적,자금배분,얼마전,영구화,정치가,발달과정,정치인들,선진국들,이윤동기,극대화,기간동안,양기관,사실상,부원장,정치가들,김한응",1
민주 2년 전 노선 변경안 없어...나들목 방향도 달라,"더불어민주당은 특혜 의혹이 제기된 서울-양평 고속도로 대안 노선을 2년 전, 같은 당 소속 양평군수와 지역위원장이 먼저 요구했다는 주장은 새빨간 거짓말이라고 일축했습..이어 원희룡 국토교통부 장관을 겨냥해 주무장관이 국책 사업에 대해 사실도 확인하지 않고 가짜뉴스를 유포하고 있다며, 사업 백지화를 윤석열 대통령에게 재가받았는지나 밝히라고 비판했습니다. ..",0
수돗물 바이러스검출 파동(심층취재),"수돗물,정수장,환경부,미국,미생물,병원성,낙동강,국립환경연구원,음용수,불검출,환경처,수질검사항목,선진국,김상종,염소소독,환경청",1
선거 패배 책임론 과열되는 與…안철수 이준석 제명해야,"여당 내부에서 강서구청장 보궐선거 패배에 대한 책임 공방이 과열되고 있다... 선거대책위원.. 가짜뉴스를 생산하는 등 당에 피해가 되는 행동을 했다는 것이 이유다...'가짜뉴스'를 유포했다는 입장이다...민주당에서 가짜뉴스를 유포하는 것이 통상적인 수법이기 때문에, 이에 대비하고 있었는데, 정작 가짜뉴스 1보를 생산한 것은 이 전 대표라고 덧붙였다...",0
"노소영 측 최태원, 동거인에 1000억원 써… 악의적 가짜뉴스, 법적대응",노소영 아트센터 나비 관장(62) 측이 ..최태원 SK그룹 회장(63)이 동거인 김희영 티앤씨재..악의적이고 황당한 가짜뉴스라며 ..한편 이 같은 노 관장 측 주장에 대해 김 이사장 측 대리인은 입장문을 통해 노 관장 측이 최 회장과의 재산분할에서 유리한 위치를 차지하기 위해 퍼뜨린 가짜뉴스라며 노 관장 측 변호안에게 법적 책임을 묻겠다고 밝혔다...,0
현안관련 참고용일뿐,"내각제,정무장관실,辛卿植,위원장,지구당,장관실,천안연수원,연찬회,담당과장,장관참고사항,장관,문서,현안,정무,참고,직원,검토,내각,해명,소속,사항,개헌,아이디어,참석,도중,과장,의원,회견,언론,보도,이날,근무,자료,사실,여권,활동,개인",1
(정태수 리스트)오른 金元吉의원 여야(특위위원 자격)시비,"청문회,신한국당,정태수,김의원,자격시비,국민회의,위원들,한보,金元吉,한보그룹,김원길,후원회,전한보철강,개인명의,전한보철강사장,이용남,긴급구수회의,李龍男,후원회비,구수회의,는답변,후원금,정총회장,현철,除斥,경복고,증인신문,정치인들,자민련,당사자,김현철,李麟求,현경대,金賢哲,특정의원,한보청문회,위원장,이사철",1
"충남도의회, 학생 미디어 리터러시 역량 함양에 앞장",［중부매일 황진현 기자］충남도의회가 미디어 콘텐츠에 대한 학생들의 비판적 분석 능력 함양과 미디어 미터러시 역량을 높이기 위해 앞장서고 있다... .. .. ..도의회는 5일 윤희신 의원(태안1·국민의힘)이 대표 발의한 ..'충청남도교육청 미..가짜뉴스와 같은 무분별한 정보가 생산 유통되는 등 미디어 오남용으로 인한 부작용이 커지고 있는 상황이라며 ..,0
경제대책회의 10일 첫 회의,"3당,소비자,경제대책회의,정책위,전체회의,노동계,방송편집인,학계대표,언론계,민주노총,공동대책회의,활동방향,신문방송편집인협회,소비자단체협의회,협의회,한국노총,경제난,회의운영,정책위의장,경제5단체,한국경제학회,회의,대표,의장,경제,위원,단체,국회,대책,노총,노동,민주,요청,신문,활동,협회,선임,방향,극복,학계",1
"윤 대통령, 을지훈련 맞춰 “북 가짜뉴스 대응”…공안 분위기 조성하나","“ 북한은 개전 초부터 위장평화 공세와 가짜뉴스 유포, 반국가세력들을 활용한 선전·선동으로 극심한 사회 혼란과 분열을 야기할 것”이라며 ..“가짜뉴스와 위장 공세, 선전·선동을 철저히 분쇄하고 국론을 결집하는 것이 무엇보다 중요하다”고 말했다.....가짜뉴스를 활용한 여론전과 심리전, 테러를 동반한 비정규....가짜뉴스 대응 훈련 등이 처음 포함됐다. ..",0
"(이), 팔자치구 군 투입 시사","팔레스타인,예루살렘,용의자,당국자,다비드,아비그도르,팔자치구,이스라엘,자치정부측,이스라엘군,자살폰탄,카할라니,테러리스트들,군부대,공개적,가능성,聯合,afp,dpa,이날,투입,정부,지역,총리,작전,장관,시민,추적,시사,통제",1
탱크를 찍을까…달을 찍을까…,"유권자,예멘,집권당,유권자들,심벌전쟁,4백,기린,포도송이,이슬람,원리주의자,민주국가,아라비아반도,만평가들,위원회,며선거,만평가,문맹자,며선거위원회,투표용지,달러화,gpc,국민회의,나세르당,을누,대다수,투표권,다당제,이슬람교,정책대결,3백,예멘국민",1
고향과 화음,"위원회,도의희,향하,행제,도민헌장,도민의날,날동지,도관계자,광뱀위,각충,개처정신,광뱀,긱계,개처,특섬,흥고,애향화합,도정조정위원회,지역특섬부각,하철부,언론계,鍔一,하철부지상,문안드,역사섬,욜제정,지정이,위원장,제정방법,전라북도,런전북,확점,目10,．相珍,도민헌장제정위원회,도민들,자금심,도jesj,도민,공포,제정,헌장",1
